011200,7
011204,4
011206,2
011234,3
011237,3
011239,3
011242,3
011261,7
011262,2
011264,1
011268,1
011298,4
011299,4
011306,1
011333,3
011334,3
011503,5
011504,5
011505,5
011508,5
011544,3
011638,6
011671,8
011672,8
011673,8
011674,8
011675,8
011677,8
011679,8
011681,8
011682,8
011683,8
011763,4
011764,4
011765,4
011766,4
011767,4
011768,4
011769,4
011770,4
011771,4
011772,4
011773,4
011774,4
011786,4
011787,4
011788,4
011791,4
011792,4
011793,4
011794,4
011795,4
011803,4
011818,4
011839,4
011861,4
011862,4
011867,4
011868,4
011916,4
011917,4
011918,4
011919,4
011920,4
011921,4
011922,4
011933,1
011937,7
011942,2
011946,3
011947,3
011951,3
012045,5
012046,5
012047,5
012048,5
012049,5
012050,5
012051,5
012052,5
012053,5
012058,5
012059,5
012060,5
012061,5
012062,5
012064,5
012065,5
012066,5
012067,5
012109,8
012146,7
012147,7
012173,4
012174,4
012390,7
012394,4
012481,5
012482,5
012484,5
012485,5
012486,5
012487,5
012488,5
012489,5
012490,5
012508,5
012513,5
012514,5
012518,7
012521,1
012526,4
012527,7
012530,7
012531,4
012532,7
012537,7
012551,7
012552,7
012654,7
012690,8
012691,8
012692,8
012737,3
012985,5
012986,5
013191,7
013197,7
013199,4
013218,7
013220,7
013325,1
013362,7
013378,7
013474,2
013537,8
013538,8
013539,8
013540,8
013556,1
013561,4
013562,2
013566,4
013571,2
013578,3
013591,4
013596,1
013666,1
013668,2
013670,4
013706,2
013707,2
013708,2
013709,2
013710,2
013711,2
013735,4
013747,4
013748,4
013749,4
013767,4
013768,4
013804,4
013927,5
013928,5
013929,5
013930,5
014063,2
014208,2
014315,8
014316,8
014317,8
014318,8
014319,8
014344,2
014358,4
014363,4
014365,4
014386,4
014391,4
014538,4
014539,4
014541,4
014542,4
014568,6
014569,6
014570,6
014571,6
014572,6
014576,6
014577,6
014578,6
014579,6
014580,6
014581,6
014583,6
014585,6
014586,6
014588,6
014590,6
014601,8
014602,8
014603,8
014653,1
014661,5
014663,7
014684,5
014690,3
014693,5
014733,1
014734,1
014735,1
014736,1
014737,1
014738,1
014739,1
014740,1
014741,1
014742,1
014743,1
014745,1
014809,5
014869,2
015094,3
015210,4
015464,3
015469,3
015471,3
015475,3
015476,3
015487,8
015488,8
015540,3
015541,3
015542,3
015543,3
015625,3
015769,2
015770,2
015771,2
015772,2
015773,2
015880,8
016095,7
016155,7
016158,7
016162,4
016163,7
016334,8
016337,7
016743,8
017499,4
017500,4
017573,3
017588,2
017605,8
017606,8
017607,8
017608,8
017609,8
017610,8
017611,8
017631,8
017632,8
017633,8
017634,8
017635,8
017636,8
017637,8
017644,3
017735,1
017782,4
017884,2
017906,7
018031,8
018032,8
018034,8
018037,8
018038,8
018039,8
018043,8
018044,8
018112,3
018124,3
018145,7
018146,7
018159,5
018197,1
018350,5
018607,1
018611,1
018876,3
018877,3
018887,1
019073,7
019074,7
019179,1
019184,1
019187,1
019192,3
019412,7
019413,7
019415,7
019416,7
019417,7
019418,7
019420,7
019422,7
019423,7
019425,7
019438,4
019439,4
019441,7
019442,7
019459,8
019673,8
019674,8
019685,1
019689,7
019707,5
019708,5
019758,7
019759,7
019760,7
020050,1
020296,3
020361,6
020362,6
020364,6
020365,6
020366,6
020369,6
020372,6
020373,6
020375,6
020376,6
020424,3
020432,8
020469,4
020667,2
020704,7
020818,3
021058,3
021085,2
021087,5
021167,2
021228,4
021231,7
021232,7
021400,7
021401,7
021402,7
021403,7
021404,7
021409,7
021422,2
021565,7
021587,7
021657,7
021672,7
021676,7
021677,7
021774,3
021842,2
021859,1
021860,1
021891,2
021895,2
021995,7
021996,7
021997,7
021998,7
021999,7
022001,7
022088,4
022091,4
022093,1
022094,4
022095,2
022097,7
022295,4
022296,4
022315,8
022348,7
022472,7
022473,7
022474,7
022475,7
022476,7
022477,7
022478,7
022479,7
022480,7
022481,7
023010,2
023013,2
023014,5
023015,5
023016,2
023037,1
023039,7
023041,1
023063,3
023155,8
023156,8
023172,1
023329,3
023353,2
023355,2
023371,5
023372,2
023505,2
023862,2
024216,3
024217,3
024218,3
024362,8
024363,8
024364,8
024365,8
024366,8
024367,8
024368,8
024369,8
024370,8
024371,8
024418,4
024420,4
024421,4
024422,4
024423,4
024424,4
024425,4
024426,4
024427,4
024428,4
024429,4
024430,4
024431,4
024432,4
024512,3
024515,3
024521,3
024524,3
024698,8
024699,8
024700,8
024701,8
024702,8
024717,8
024720,8
024739,8
024741,8
024742,8
024745,8
024746,8
024747,8
024748,8
024749,8
024842,8
024898,3
024899,3
024901,3
024912,3
024915,3
024917,3
024963,3
024975,3
024983,3
025028,8
025029,8
025030,8
025031,8
025032,8
025055,7
025063,3
025066,2
025104,7
025124,7
025215,8
025216,8
025227,8
025232,8
025234,8
025235,8
025324,3
025378,2
025601,8
025603,8
025605,8
025606,8
025608,8
025609,8
025668,8
025669,8
025670,8
025795,8
025796,8
025797,8
025802,8
025804,8
026008,4
026010,4
026011,4
026012,4
026013,4
026014,4
026016,4
026017,4
026020,4
026021,4
026022,4
026025,4
026026,4
026034,4
026035,4
026036,4
026169,7
026174,7
026298,7
026301,3
026302,5
026307,3
026322,3
026464,5
026465,5
026466,5
026583,3
026600,3
026605,3
026629,2
026638,1
026639,1
026641,1
026642,1
026643,1
026651,2
026652,2
026653,2
026654,2
026655,2
026656,2
026657,2
026658,2
026659,2
026674,1
026681,1
026754,7
026859,2
026861,2
026902,2
026904,2
026905,2
026906,2
027164,7
027177,2
027194,8
027195,8
027197,8
027198,8
027258,5
027406,2
027454,3
027455,3
027456,3
027547,7
027548,7
027549,7
027550,7
027551,7
027552,7
027609,8
027610,8
027611,8
027612,8
027613,8
027667,2
027673,2
027797,7
027798,2
027799,4
027802,7
027803,3
027804,5
027805,7
027855,5
027856,5
027866,3
027945,3
027953,8
027975,8
027978,8
027981,8
027987,8
028070,1
028072,1
028179,2
028241,3
028260,1
028266,1
028274,1
028375,3
028376,3
028477,7
028478,7
028479,7
028480,7
028481,7
028482,7
028483,7
028484,7
028485,7
028546,2
028548,2
028553,2
028571,3
028608,7
028692,1
028802,7
029037,2
029039,2
029040,2
029041,2
029042,2
029043,2
029044,2
029045,7
029128,7
029180,7
029243,7
029245,7
029255,7
029271,7
029350,8
029351,8
029355,8
029465,3
029480,5
029526,2
029528,2
029530,2
029587,4
029602,4
029673,2
029718,4
029719,4
029720,4
029721,4
029738,3
029739,3
029740,3
029741,3
029742,3
029744,3
029745,3
029746,3
029747,3
029750,3
029752,3
029807,1
029813,1
029816,2
029961,4
029971,5
030041,4
030050,4
030056,4
030058,4
030059,4
030090,3
030095,3
030120,3
030198,3
030230,4
030316,3
030486,7
030487,7
030519,2
030520,2
030521,2
030522,2
030636,3
030682,3
030740,3
030895,2
031041,2
031042,2
031043,2
031044,2
031165,8
031356,5
031389,5
031390,5
031391,5
031392,5
031568,2
031807,5
031887,8
031888,8
031889,8
031999,1
032001,1
032021,1
032075,1
032081,1
032218,2
032325,7
032326,7
032327,7
032328,7
032329,7
032330,7
032331,7
032332,7
032333,7
032334,7
032335,7
032336,7
032337,7
032339,7
032340,7
032433,2
032435,2
032437,2
032438,2
032439,2
032525,7
032686,4
032687,4
032689,4
032693,4
032694,4
032695,4
032755,4
032756,5
032759,7
032760,7
032800,5
032882,4
033020,1
033049,5
033050,5
033064,2
033067,8
033068,8
033069,8
033070,8
033071,8
033072,8
033123,2
033124,2
033203,2
033216,2
033278,3
033415,8
033422,8
033424,8
033426,8
033446,5
033459,1
033460,1
033461,1
033465,1
033477,3
033486,3
033538,1
033992,1
034003,3
034147,5
034257,3
034258,3
034263,3
034484,5
034510,3
034511,7
034994,3
034996,3
035007,3
035008,3
035182,7
035184,7
035198,3
035199,3
035204,3
035296,2
035299,2
035443,5
035444,3
035462,3
035527,1
035534,1
035535,1
035537,1
035539,1
035541,1
035543,1
035544,7
035545,7
035549,7
035550,7
035569,2
035571,1
035608,7
035734,5
036096,2
036099,2
036143,2
036144,2
036145,2
036146,2
036147,2
036245,2
036257,2
036258,2
036261,2
036272,8
036273,8
036275,8
036277,8
036302,4
036304,4
036322,5
036333,5
036371,7
036380,2
036388,7
036428,2
036435,2
036481,1
036526,1
036560,7
036567,3
036614,7
036615,7
036616,7
036618,7
036643,7
036659,2
036799,3
036959,7
036961,7
036965,7
036983,4
036984,4
036985,4
036986,4
036987,4
036988,4
036990,4
036992,4
036994,4
036997,4
036998,2
036999,8
037041,3
037113,6
037119,6
037121,3
037131,2
037136,7
037141,6
037147,1
037324,7
037325,7
037368,7
037369,7
037416,4
037417,4
037423,4
037538,3
037592,1
037725,1
037727,1
037730,1
037731,1
037779,3
037781,3
037784,3
037859,1
037911,6
037920,2
038312,3
038323,8
038326,8
038351,8
038352,8
038353,8
038354,8
038361,5
038362,5
038363,5
038365,8
038399,5
038435,1
038450,3
038522,1
038557,1
038775,8
038776,8
038777,8
038778,8
038779,8
038780,8
038781,8
038782,8
038783,8
038784,8
038785,8
038817,8
038818,8
038819,8
038820,8
038821,8
038822,8
038824,8
038825,8
038826,8
038827,8
038828,8
038829,8
038830,8
038833,8
038834,8
038859,3
038878,2
038896,3
038898,3
038899,3
038900,3
038906,3
038907,3
038908,3
038910,3
038911,3
038912,3
038914,3
038955,7
038961,7
038964,3
038965,3
038966,3
038967,3
039188,3
039259,3
039278,3
039291,2
039298,1
039316,3
039317,3
039318,3
039357,8
039359,1
039378,3
039484,3
039488,5
039530,7
039605,2
039607,2
039658,7
039659,7
039660,7
039661,7
039662,7
039663,7
039664,7
039665,7
039666,7
039667,7
039875,3
039900,3
039904,3
040121,3
040122,3
040123,3
040133,1
040134,1
040139,1
040141,1
040147,3
040161,3
040180,3
040182,3
040229,5
040230,5
040231,5
040232,5
040233,5
040234,5
040235,5
040236,5
040237,5
040238,5
040239,5
040240,5
040241,5
040242,5
040243,5
040244,5
040245,5
040250,6
040509,3
040525,4
040541,4
040542,4
040598,3
040654,6
040655,6
040656,6
040657,6
040658,6
040659,6
040660,6
040683,2
040725,2
040842,2
040843,2
040844,2
040845,2
040851,2
041191,5
041192,5
041310,5
041381,7
041568,7
041605,3
041709,3
041714,3
041812,1
041819,7
041820,7
041825,7
041961,1
041962,1
041965,1
041971,6
042014,8
042016,8
042017,8
042019,2
042020,8
042023,8
042025,8
042029,8
042030,8
042031,8
042040,4
042044,1
042045,4
042046,4
042048,7
042119,3
042126,3
042129,3
042135,3
042138,3
042139,3
042141,3
042146,3
042234,8
042235,8
042236,8
042238,8
042240,8
042241,8
042243,8
042245,8
042247,8
042310,1
042372,2
042373,2
042374,2
042375,2
042376,2
042377,2
042442,1
042463,5
042475,1
042648,5
042659,5
042751,7
042761,1
042789,1
042844,1
042851,1
042911,7
042914,7
042915,7
042984,3
043016,8
043018,8
043019,8
043020,8
043021,8
043022,8
043023,8
043024,8
043025,8
043026,8
043027,8
043028,8
043029,8
043030,8
043063,3
043172,8
043173,8
043516,8
043517,8
043518,8
043519,8
043520,8
043521,8
043533,8
043534,8
043535,8
043536,8
043585,8
043586,8
043587,8
043588,8
043589,8
043590,8
043592,8
043593,8
043857,4
043858,4
043860,4
043861,4
043863,4
043865,4
043866,4
043867,4
043868,4
043869,4
043883,3
043886,3
043899,4
043911,4
043962,5
043965,5
044092,2
044110,3
044169,3
044236,4
044342,3
044347,3
044354,3
044355,3
044778,3
044779,3
044780,3
044781,3
044782,3
044791,3
044792,3
044793,3
044794,3
044795,3
044796,3
044797,3
044798,3
044799,3
044800,3
044801,3
044802,3
044803,3
044804,3
044805,7
044806,7
044809,7
044820,8
044822,8
044823,8
044848,3
044849,3
044850,3
044851,3
044853,3
044854,3
044917,1
044918,1
044946,8
044947,8
044948,8
044949,8
044950,8
044951,8
045099,2
045100,2
045101,2
045102,2
045103,2
045119,7
045125,7
045126,7
045127,7
045128,7
045149,2
045150,2
045151,2
045152,2
045153,2
045154,2
045335,7
045387,6
045388,6
045390,6
045391,6
045392,6
045393,6
045474,1
045475,1
045508,2
045513,5
045514,5
045515,5
045516,5
045517,5
045518,5
045519,5
045520,5
045521,5
045522,5
045523,5
045934,3
045941,3
046079,3
046157,2
046158,2
046159,2
046160,2
046161,3
046162,3
046238,3
046241,3
046525,6
046711,3
046717,3
046718,3
046720,3
046726,4
046732,7
046733,7
046736,7
046839,7
046840,7
046841,7
046842,7
046844,7
046846,7
046854,7
046855,7
046928,7
046930,7
047032,1
047068,2
047069,2
047071,2
047072,2
047073,2
047074,2
047075,2
047076,2
047077,2
047100,7
047192,3
047193,3
047194,3
047195,3
047196,3
047197,3
047198,3
047199,3
047200,3
047201,3
047202,3
047260,2
047471,1
047506,5
047510,1
047526,1
047628,5
047657,2
047658,2
047659,2
047660,2
047661,5
047662,5
047663,5
047665,7
047666,7
047670,7
047671,7
047707,3
047826,3
047835,7
047865,5
047868,5
047894,7
047895,7
047896,7
047897,7
047916,1
047921,1
048015,1
048042,3
048043,3
048044,3
048046,3
048269,3
048293,2
048307,3
048317,3
048367,1
048368,1
048369,1
048437,2
048439,2
048440,2
048442,2
048443,2
048444,7
048446,7
048450,7
048452,7
048453,7
048454,7
048456,7
048457,7
048462,2
048463,2
048464,2
048465,2
048466,2
048488,8
048489,8
048491,8
048493,8
048494,8
048763,1
048808,5
048815,5
048861,3
048862,3
048863,3
048864,3
048865,3
048931,3
048990,1
048999,1
049029,5
049030,5
049039,7
049061,3
049062,3
049064,3
049066,3
049067,3
049068,3
049070,3
049071,3
049072,3
049849,5
049856,5
049857,5
050264,4
050272,7
050276,5
050283,8
050323,5
050444,1
050445,1
050446,1
050447,1
050448,1
050449,1
050539,1
050543,1
050752,1
050753,1
050754,1
050836,3
050952,5
050956,6
051004,8
051005,8
051006,8
051111,3
051112,3
051113,3
051114,3
051115,3
051117,3
051118,3
051120,7
051157,3
051158,3
051203,3
051260,7
051261,7
051262,7
051263,7
051265,7
051267,7
051268,7
051269,7
051271,7
051272,7
051273,7
051274,7
051275,7
051276,7
051278,7
051291,7
051292,7
051301,3
051305,3
051333,5
051479,3
051655,5
051659,5
051661,5
051784,2
051785,2
051918,5
051919,5
051923,2
051954,2
051991,8
051992,8
051998,8
051999,8
052000,8
052001,8
052034,7
052035,7
052036,7
052037,7
052039,7
052040,7
052041,7
052042,7
052045,7
052118,8
052119,8
052120,8
052121,8
052122,8
052123,8
052124,8
052125,8
052126,8
052127,8
052128,8
052129,8
052375,7
052380,7
052389,7
052393,7
052409,2
052446,6
052448,6
052449,6
052452,6
052500,5
052501,5
052502,5
052508,5
052522,1
052579,4
052628,2
052629,2
052631,2
052632,2
052633,2
052634,2
052635,2
052636,2
052637,2
052638,2
052639,2
052641,2
052642,2
052644,2
052645,2
052646,2
052647,2
052648,2
052649,2
052650,2
052859,3
052860,3
052861,3
052862,3
052945,5
052946,5
052947,5
052948,5
052950,5
052951,5
052953,5
052954,5
052955,5
053152,8
053154,8
053156,8
053157,8
053158,8
053159,8
053160,8
053228,7
053229,7
053299,8
053300,8
053301,8
053302,8
053379,4
053381,4
053496,2
053576,5
053578,5
053586,5
053587,5
053588,5
053589,5
053591,7
053592,7
053675,3
053723,8
053724,8
053725,8
053726,8
053727,8
053728,8
053729,3
053807,1
053862,2
053863,2
053937,7
054019,3
054031,7
054032,7
054033,7
054034,7
054037,7
054039,7
054061,5
054062,5
054063,5
054064,5
054149,6
054150,6
054152,6
054153,6
054154,6
054155,6
054156,6
054158,6
054159,6
054160,6
054163,1
054234,7
054235,7
054236,7
054237,7
054297,5
054335,2
054365,4
054376,4
054433,8
054436,8
054437,8
054438,8
054442,8
054443,8
054463,8
054464,8
054465,8
054466,8
054467,8
054468,8
054469,8
054470,8
054475,8
054476,8
054479,8
054480,8
054481,8
054482,8
054496,3
054554,3
054568,8
054570,8
054576,8
054578,8
054580,8
054621,1
054623,1
054624,1
054625,1
054626,1
054662,2
054664,7
054665,7
054666,7
054667,7
054703,5
054719,2
054735,1
054753,4
054874,2
054942,1
055076,7
055097,4
055100,4
055101,4
055102,4
055119,4
055120,4
055121,4
055123,4
055124,4
055149,2
055183,2
055186,2
055231,8
055232,8
055233,8
055234,8
055235,8
055236,8
055237,8
055238,8
055240,8
055241,8
055242,8
055285,7
055286,7
055287,7
055288,7
055289,7
055290,7
055291,7
055292,7
055293,7
055294,7
055295,7
055402,1
055430,7
055436,7
055437,7
055480,3
055481,3
055549,4
055572,4
055709,1
055710,1
055711,1
055712,1
055713,1
055714,1
055715,1
055716,1
055717,1
055718,1
055719,1
055782,2
055783,2
055786,2
055807,2
055808,2
055809,2
055810,2
055811,2
055826,8
055827,8
055828,8
055830,8
055831,8
055832,8
055833,8
055900,4
056010,3
056015,3
056020,3
056028,2
056029,2
056030,8
056031,3
056033,3
056034,2
056036,2
056247,7
056248,7
056249,7
056273,7
056274,7
056275,7
056460,7
056465,8
056466,8
056467,8
056468,8
056469,8
056470,8
056471,8
056472,8
056474,8
056493,4
056495,4
056496,4
056497,4
056499,4
056516,5
056517,5
056518,5
056519,5
056520,5
056521,5
056523,2
056552,1
056559,1
056639,4
056640,4
056641,4
056646,1
056648,1
056649,1
056650,1
056651,1
056686,8
056687,8
056688,8
056689,8
056690,8
056691,8
056692,8
056693,8
056694,8
056695,8
056696,8
056795,2
056796,2
056798,2
056799,2
056800,2
056801,2
056802,2
056803,2
056804,2
056874,2
056888,3
056895,7
056929,1
057078,7
057164,5
057175,5
057176,5
057177,5
057178,7
057179,7
057180,7
057271,3
057272,3
057273,3
057274,3
057344,3
057360,3
057371,6
057417,2
057418,6
057435,7
057437,7
057439,7
057440,3
057442,3
057500,1
057540,2
057569,1
057626,3
057627,3
057628,3
057629,3
057630,3
057639,5
057640,5
057648,5
057658,1
057661,1
057662,1
057663,1
057665,8
057691,8
057697,8
057819,4
057820,4
057821,4
057822,4
057823,4
057891,1
057892,1
057936,3
057937,3
057938,3
057939,3
057943,3
057968,1
058052,3
058053,3
058054,3
058060,3
058061,3
058063,3
058068,3
058070,3
058115,7
058117,7
058135,5
058140,5
058161,7
058162,7
058164,7
058166,7
058169,7
058170,7
058173,7
058174,7
058207,4
058212,4
058213,4
058215,4
058221,1
058225,1
058333,1
058334,1
058341,2
058474,7
058539,1
058540,1
058541,1
058542,1
058543,1
059078,1
059373,1
059374,1
059443,7
059445,7
059446,7
059448,7
059449,7
059451,7
059454,7
059561,1
059562,1
059581,8
059653,8
059654,8
059684,8
059685,8
059686,8
059688,8
059695,8
059702,8
059706,8
059707,8
059708,8
059709,8
059710,8
059711,8
059718,8
059720,8
059721,8
059723,8
059724,8
059725,8
059726,8
059727,8
059823,3
059876,1
059930,3
060037,8
060038,8
060041,8
060042,8
060045,8
060048,8
060074,3
060143,8
060144,8
060145,8
060146,8
060170,5
060317,3
060331,3
060472,4
060474,4
060476,4
060477,4
060478,4
060510,4
060533,8
060534,8
060535,8
060536,8
060537,8
060544,8
060547,8
060548,8
060549,8
060753,8
060755,8
060756,8
060757,8
060758,8
060775,8
060776,8
060777,8
060864,8
060865,8
060871,8
060872,8
060873,8
060874,8
060875,8
060994,3
061006,5
061007,5
061008,5
061010,5
061011,5
061012,5
061013,5
061159,4
061160,4
061161,4
061174,4
061175,4
061452,4
061453,4
061491,1
061492,1
061493,1
061587,7
061589,7
061591,7
061592,7
061668,4
061670,7
061679,7
061734,7
061736,7
061742,7
061814,1
061820,1
061821,1
061884,4
062001,4
062005,6
062007,6
062163,7
062164,7
062165,7
062183,8
062185,8
062186,8
062187,8
062188,8
062189,8
062191,8
062192,8
062193,8
062194,8
062195,8
062196,8
062337,1
062426,5
062436,7
062445,1
062446,7
062448,7
062449,7
062450,7
062452,7
062458,1
062526,8
062527,8
062528,8
062529,8
062532,8
062533,8
062534,8
062586,1
062589,8
062591,8
062592,8
062594,8
062595,8
062596,8
062655,1
062671,2
062742,7
062748,7
062749,7
062750,7
062751,7
062753,7
063043,1
063044,1
063045,1
063064,2
063065,2
063117,1
063149,3
063159,3
063161,3
063191,1
063208,5
063224,7
063226,7
063250,5
063251,5
063252,5
063253,5
063255,5
063257,5
063258,5
063287,6
063289,6
063291,6
063292,6
063456,5
063457,5
063470,1
063471,1
063472,1
063626,3
063655,2
063747,4
063755,4
063757,4
063770,4
063789,4
063803,4
063804,4
063805,4
063874,4
063900,4
063908,4
063922,1
063999,7
064005,7
064006,7
064007,7
064008,7
064009,7
064035,1
064078,3
064079,7
064091,3
064093,3
064247,3
064248,3
064249,3
064252,3
064253,3
064331,2
064332,2
064333,2
064334,2
064338,4
064364,7
064365,7
064366,7
064407,8
064408,8
064409,8
064410,8
064515,4
064516,4
064517,4
064519,4
064520,4
064521,4
064522,4
064523,4
064535,2
064536,2
064537,2
064538,2
064542,2
064553,5
064556,5
064567,1
064590,8
064591,8
064592,8
064593,8
064594,3
064601,3
064604,3
064618,2
064625,4
064626,4
064627,4
064628,4
064629,4
064631,4
064659,1
064787,7
064788,7
064789,7
064796,7
064809,5
064834,7
064840,7
064841,7
064854,3
064855,3
064856,3
064857,3
064858,3
064860,3
064861,3
064862,3
064863,3
064864,3
064865,3
064866,3
064893,3
064895,3
064896,3
064918,1
064919,1
064988,4
064989,4
064990,4
064991,4
064992,4
064993,4
064994,4
064995,4
065037,2
065038,2
065039,2
065040,2
065063,2
065064,2
065073,2
065076,8
065077,8
065090,3
065234,3
065265,3
065488,2
065619,1
065683,5
065685,5
065745,4
065752,4
065755,7
065756,7
065777,2
065779,2
065780,2
065893,5
066058,5
066073,2
066074,2
066075,2
066076,2
066180,5
066187,5
066390,2
066394,1
066405,1
066469,3
066482,3
066483,3
066525,6
066534,1
066535,1
066536,1
066538,1
066539,1
066636,2
066637,2
066638,2
066641,7
066643,7
066644,7
066646,7
066648,7
066649,7
066650,7
066689,2
066717,1
066782,7
066783,7
067007,7
067010,7
067011,5
067016,5
067017,5
067121,1
067163,1
067232,4
067233,4
067235,4
067237,1
067308,2
067330,7
067331,7
067332,7
067333,7
067334,7
067336,7
067357,7
067358,7
067359,7
067360,7
067361,7
067362,7
067363,7
067364,7
067365,7
067366,7
067367,7
067368,7
067412,1
067457,3
067470,2
067500,3
067553,2
067556,1
067557,1
067558,1
067597,5
067598,5
067600,5
067637,2
067638,2
067639,2
067640,2
067660,1
067661,1
067673,1
067707,3
067760,7
067763,5
067764,5
067765,5
067766,5
067784,4
067793,4
067829,3
068353,7
068354,7
068355,7
068356,7
068404,1
068407,3
068410,3
068444,2
068531,4
068536,3
068537,3
068538,3
068539,3
068540,3
068541,3
068543,3
068549,3
068551,3
068573,3
068579,3
068582,2
068587,2
068592,4
068600,4
068601,4
068680,2
068682,2
068683,2
068820,1
068821,1
068837,5
068838,5
068839,5
068840,5
068841,5
068842,5
068843,5
068844,5
068851,5
068852,5
068853,5
068854,5
068860,5
068861,5
068862,5
068869,3
068872,3
068875,3
068892,2
068893,2
068894,2
068895,2
068896,2
068897,2
068898,2
068899,2
068909,1
069001,3
069002,3
069170,2
069181,7
069182,7
069188,7
069193,2
069194,2
069195,2
069196,2
069197,2
069198,2
069199,2
069200,2
069201,2
069202,2
069203,2
069204,2
069205,2
069206,2
069207,2
069208,2
069209,2
069210,2
069211,2
069221,2
069222,2
069223,2
069303,3
069554,4
069555,4
069561,4
069563,4
069564,4
069567,5
069682,3
069723,1
069726,1
069727,1
069732,2
069744,7
069745,7
069746,7
069747,7
069761,5
069762,5
069763,5
069764,5
069765,5
069766,5
069767,5
069768,5
069781,1
069784,3
069785,3
069787,3
069788,3
069789,3
069791,3
069792,3
069793,3
069798,3
069822,4
069823,4
069824,4
069825,4
069826,4
069827,4
069828,4
069830,4
069833,4
070773,4
070774,4
070775,4
070813,1
070873,7
070875,7
070878,7
070879,7
071096,2
071133,5
071157,4
071158,4
071172,4
071173,4
071174,4
071175,4
071216,4
071225,4
071228,4
071231,4
